Net Value Per Share (B),Total debt/Total net worth,Debt ratio %,Net worth/Assets,Total Asset Turnover,Quick Assets/Total Assets,Current Assets/Total Assets,Quick Assets/Current Liability,Current Liability to Assets,Working Capital/Equity,Long-term Liability to Current Assets,Total expense/Assets,Working capitcal Turnover Rate,Cash Flow to Sales,Current Liability to Liability,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Net Income Flag,Equity to Liability,Bankrupt?,Operating Expense Rate,Total income/Total expense
0.171632,0.00674728,0.125616,0.874384,0.184408,0.606726,0.727349,0.00834969,0.131899,0.737874,0,0.0369681,0.593962,0.671563,0.995184,0.31117,0.0282818,0,0.797826,1,0.0296277,0,0.000164898,0.00223863
0.146433,0.0149299,0.183904,0.816096,0.029985,0.0986203,0.39438,0.00112758,0.150056,0.729272,0.0105133,0.0306258,0.593837,0.671588,0.777828,0.316107,0.0591655,0,0.733595,1,0.0190923,0,0.000690466,0.00188224
0.161729,0.00196336,0.052151,0.947849,0.229385,0.631511,0.935246,0.0206589,0.0558327,0.742373,0,0.0583622,0.593999,0.671578,0.972806,0.316418,0.00917314,0,0.724173,1,0.0738318,0,0.000127778,0.00201988
0.212928,0.00896142,0.146567,0.853433,0.071964,0.268853,0.324143,0.00367023,0.131721,0.729687,0.00679369,0.013754,0.593874,0.671533,0.853651,0.308506,0.0629981,0,0.804684,1,0.0249056,0,0.000157613,0.00233845
0.165438,0.00361575,0.0836835,0.916316,0.0869565,0.790079,0.856635,0.0160938,0.0895446,0.740934,0,0.0267558,0.594108,0.671554,0.998786,0.312164,0.0162257,0,0.787616,1,0.0458184,0,0.000260529,0.00217678
0.174118,0.00690231,0.127279,0.872721,0.277361,0.247067,0.236697,0.00441089,0.101582,0.730151,0,0.0361342,0.593905,0.671571,0.753711,0.313751,0.0660993,0,0.802294,1,0.0292006,0,8.65e+09,0.00225995
0.173613,0.00846716,0.142335,0.857665,0.25937,0.621355,0.741423,0.00779051,0.14458,0.737923,0.000560056,0.0425067,0.593944,0.671576,0.965734,0.316604,0.030431,0,0.799176,1,0.0257484,0,0.000140267,0.00224292
0.173697,0.00798566,0.137981,0.862019,0.16042,0.647349,0.90084,0.00822707,0.142719,0.741265,0,0.0310739,0.594009,0.671609,0.982763,0.324933,0.0247092,0,0.810914,1,0.0266699,0,0.000193807,0.00231221
0.181535,0.00223876,0.0580161,0.941984,0.0929535,0.547586,0.577174,0.0159923,0.0625631,0.737262,0,0.0216745,0.594032,0.671562,0.986797,0.313187,0.0168086,0,0.803645,1,0.0664673,0,0.000166285,0.00229062
0.174413,0.0100211,0.154881,0.845119,0.206897,0.623509,0.824909,0.00754752,0.149663,0.740035,0.00125028,0.0686217,0.593963,0.671572,0.920141,0.314273,0.0283157,0,0.808609,1,0.0233752,0,0.00024064,0.00226145
0.177279,0.000444104,0.0136349,0.986365,0.0554723,0.623627,0.597451,0.0625108,0.018,0.738398,0,0.0389646,0.594166,0.6717,1,0.323884,0.00454378,0,0.829028,1,0.240574,0,0.000528459,0.00237495
0.179596,0.0111756,0.162953,0.837047,0.163418,0.608926,0.830651,0.0072579,0.151915,0.740482,0.00225053,0.0290879,0.59398,0.671576,0.888269,0.315885,0.028546,0,0.800865,1,0.0220331,0,0.000156572,0.00225883
0.183557,0.00368688,0.0848626,0.915137,0.065967,0.198962,0.336501,0.00482097,0.0754772,0.733441,0.00460371,0.0119916,0.593963,0.67159,0.828832,0.316177,0.034758,0,0.83887,1,0.0451553,0,0.000171605,0.00284112
0.179596,0.0187135,0.199323,0.800677,0.461769,0.678046,0.725868,0.00597186,0.204527,0.734154,0,0.0410535,0.593919,0.67157,0.983356,0.311778,0.0440545,0,0.793182,1,0.0173136,0,7.3e+09,0.00221844
0.210316,0.00343337,0.08063,0.91937,0.307346,0.702816,0.893444,0.0149609,0.0856986,0.741575,9.31e+09,0.02738,0.594002,0.671572,0.990595,0.314366,0.0148728,0,0.850102,1,0.0476365,0,0.000110086,0.00256775
0.186844,0.00234089,0.0601324,0.939868,0.158921,0.313259,0.446842,0.00926751,0.0619112,0.735483,0,0.0276361,0.593963,0.671582,0.943845,0.316533,0.0214946,0,0.813286,1,0.0641418,0,0.000152987,0.0023371
0.16687,0.0240518,0.215134,0.784866,0.233883,0.540444,0.733827,0.00453881,0.213292,0.73374,0.000381783,0.0322719,0.59392,0.67157,0.951065,0.312847,0.0454541,0,0.804724,1,0.0157503,0,9.97e+09,0.0022764
0.192027,0.0257872,0.219246,0.780754,0.347826,0.760069,0.901175,0.00637674,0.214853,0.740822,0.00135415,0.0193796,0.593933,0.671576,0.940273,0.319534,0.0372954,0,0.803846,1,0.015381,0,4.22e+09,0.00229957
0.203868,0.00946936,0.150679,0.849321,0.221889,0.459115,0.453612,0.00527493,0.15692,0.730716,0,0.0248553,0.593907,0.671569,0.992062,0.31289,0.0538819,0,0.823568,1,0.0241292,0,0.000100372,0.00241974
0.179343,0.00560009,0.112314,0.887686,0.262369,0.864971,0.95259,0.0133288,0.118179,0.742374,0,0.051729,0.594005,0.671704,0.993628,0.357585,0.019305,0,0.839844,1,0.0335045,0,0.000245612,0.00237488
0.176394,0.00375437,0.0859812,0.914019,0.0674663,0.231846,0.325362,0.00493136,0.0856759,0.73274,0.000777169,0.0418955,0.593936,0.671511,0.930611,0.307814,0.0407985,0,0.741234,1,0.0445495,0,0.000191378,0.0020069
0.178754,0.0155172,0.186625,0.813375,0.226387,0.532357,0.678499,0.00562418,0.170647,0.735815,0.00327466,0.0278242,0.593931,0.671554,0.873679,0.301994,0.039282,0,0.816767,1,0.0187594,0,9.94e+08,0.00235775
0.182588,0.00861489,0.143635,0.856365,0.356822,0.810639,0.98647,0.0101179,0.145534,0.743285,0,0.0305185,0.593966,0.671587,0.963614,0.323519,0.0230026,0,0.827832,1,0.0254868,0,8.95e+09,0.00240839
0.145969,0.027653,0.223206,0.776794,0.0689655,0.541242,0.541357,0.00543975,0.179188,0.730246,1.22e+09,0.0713364,0.593891,0.67164,0.767865,0.328169,0.0516514,0,0.776076,1,0.0150352,0,0.00128426,0.00218236
0.173992,0.0112558,0.163497,0.836503,0.367316,0.817682,0.938232,0.0087475,0.169436,0.741789,0,0.0588586,0.593954,0.671582,0.989113,0.321417,0.028202,0,0.809109,1,0.0219499,0,0.000179699,0.00226814
0.187856,0.011482,0.164948,0.835052,0.476762,0.872026,0.884519,0.00966462,0.16373,0.741002,0.000992975,0.0219886,0.593939,0.671573,0.946935,0.315366,0.0289044,0,0.814565,1,0.0217219,0,4.56e+09,0.00237456
0.184147,0.0021193,0.0555068,0.944493,0.077961,0.400927,0.417042,0.0155446,0.0472246,0.735667,0.0010195,0.0221968,0.594028,0.671601,0.774547,0.317279,0.0175343,0,0.860988,1,0.0694406,0,0.000280881,0.00273036
0.180903,0.00558094,0.112072,0.887928,0.0749625,0.281699,0.355414,0.00586334,0.087535,0.733294,0.00603035,0.0153859,0.593946,0.671532,0.73435,0.309594,0.0382041,0,0.814044,1,0.0335845,0,0.00015345,0.00243083
0.191016,0.00202811,0.0535417,0.946458,0.1994,0.658697,0.705526,0.0209813,0.0573339,0.73918,0,0.0522127,0.594063,0.671621,0.974567,0.321339,0.0125624,0,0.845106,1,0.0719358,0,0.000206527,0.00239075
0.203447,0.00227341,0.0587417,0.941258,0.130435,0.440341,0.421858,0.0146965,0.0548146,0.735436,0.00106995,0.0269989,0.593975,0.671547,0.853395,0.310326,0.0201404,0,0.852148,1,0.0656544,0,0.000193922,0.00258546
0.155998,0.00645455,0.122411,0.877589,0.0329835,0.169232,0.217196,0.00261155,0.116272,0.7289,0.00556963,0.0703838,0.593748,0.671552,0.898289,0.313541,0.0822628,0,0.707531,1,0.0304871,0,0.00205509,0.00201537
0.156293,0.00428784,0.0943254,0.905675,0.041979,0.425694,0.448844,0.0111735,0.0696242,0.735698,0.00646998,0.0424664,0.594081,0.671523,0.689071,0.311411,0.0240819,0,0.729316,1,0.0404144,0,0.000509726,0.00196196
0.159032,0.00151196,0.0418418,0.958158,0.047976,0.791339,0.858248,0.0325111,0.0443853,0.741426,2.23e+09,0.101549,0.594413,0.671549,0.947413,0.31333,0.00791844,0,0.726067,1,0.0912744,0,0.00216922,0.00211239
0.183305,0.00204543,0.0539348,0.946065,0.241379,0.611137,0.757024,0.0224527,0.0497133,0.740251,0,0.0467383,0.593999,0.671597,0.838396,0.321418,0.0101136,0,0.838281,1,0.0714444,0,0.000198085,0.00238465
0.173992,0.00173447,0.0470418,0.952958,0.0854573,0.787858,0.754803,0.0340844,0.0421378,0.740325,0,0.0325726,0.594134,0.671511,0.80674,0.30795,0.00856703,0,0.800269,1,0.0816196,0,0.000357664,0.00225261
0.182125,0.0109603,0.161532,0.838468,0.746627,0.244984,0.827283,0.00327165,0.134306,0.741732,0.00432585,0.00640011,0.593943,0.671586,0.790672,0.328169,0.0253154,0,0.833021,1,0.0222625,0,1.25e+09,0.0032186
0.182715,0.00530463,0.108535,0.891465,0.05997,0.350135,0.420586,0.0123157,0.0520964,0.736498,0.015341,0.0159076,0.594066,0.671651,0.446046,0.321306,0.0191931,0,0.815026,1,0.0347708,0,0.000140614,0.00243478
0.162994,0.00526268,0.10799,0.89201,0.0989505,0.417468,0.602261,0.00768531,0.0988518,0.73701,0.00267629,0.0158349,0.594007,0.67157,0.861629,0.314176,0.0255489,0,0.77465,1,0.0349628,0,0.000141539,0.00200032
0.168008,0.00579889,0.114763,0.885237,0.104948,0.401684,0.453799,0.0069953,0.104378,0.734119,0.0030359,0.0276068,0.593953,0.671564,0.857854,0.313239,0.0357792,0,0.842376,1,0.0327276,0,0.000275793,0.00251718
0.168008,0.0237363,0.214348,0.785652,0.338831,0.451342,0.711234,0.00401141,0.201129,0.734412,0.00259255,0.045881,0.59392,0.671583,0.89932,0.327645,0.044208,0,0.796608,1,0.0158233,0,0.000103842,0.0022324
0.153892,0.0197558,0.20289,0.79711,0.0494753,0.141353,0.183357,0.00268432,0.0953284,0.727576,0.0576847,0.0197886,0.593848,0.671542,0.442817,0.308913,0.0794929,0,0.775332,1,0.0169424,0,0.000197854,0.00205207
0.162109,0.00957605,0.151495,0.848505,0.152924,0.379581,0.657981,0.00649322,0.106192,0.739261,0.0076474,0.0376325,0.593975,0.671601,0.663381,0.324293,0.0251333,0,0.784815,1,0.0239768,0,0.000176114,0.00217942
0.173191,0.00308319,0.0744324,0.925568,0.112444,0.519473,0.538399,0.0130088,0.0729239,0.736556,0,0.0258803,0.593994,0.671581,0.908537,0.315978,0.0210374,0,0.825649,1,0.0517152,0,0.00020537,0.00242596
0.166912,0.00459971,0.0989207,0.901079,0.0809595,0.326633,0.503583,0.00642495,0.0925496,0.735446,0.00210143,0.042789,0.593987,0.671569,0.878237,0.31415,0.0285877,0,0.727032,1,0.038425,0,0.000210227,0.00195486
0.175298,0.0130687,0.174411,0.825589,0.346327,0.6125,0.839555,0.00678296,0.163277,0.740505,0.00205553,0.0327003,0.593944,0.671566,0.893514,0.309108,0.0303709,0,0.805927,1,0.0203413,0,8.01e+09,0.00228207
0.175509,0.00783429,0.13656,0.86344,0.095952,0.574348,0.590801,0.00781249,0.133364,0.735312,0.0012226,0.0278592,0.593966,0.671561,0.926864,0.312553,0.0351993,0,0.798195,1,0.0269819,0,0.000195541,0.00224373
0.168514,0.00352365,0.0821417,0.917858,0.142429,0.270691,0.46172,0.011393,0.0436772,0.737014,0.00877749,0.0289165,0.593978,0.671569,0.490414,0.313846,0.0146341,0,0.79905,1,0.0467155,0,0.000129744,0.00224828
0.187898,0.00592291,0.116244,0.883756,0.0374813,0.12068,0.115615,0.00611624,0.0369371,0.731926,0.0729415,0.00896689,0.593915,0.671575,0.291655,0.314778,0.0480695,0,0.782048,1,0.0322666,0,0.000173339,0.00196543
0.175214,0.0184928,0.198537,0.801463,0.323838,0.673413,0.96588,0.00587091,0.206547,0.742096,0,0.0278837,0.593946,0.67157,0.997104,0.312581,0.033441,0,0.782446,1,0.0173974,0,8.73e+09,0.00214726
0.179428,0.00815346,0.139523,0.860477,0.289355,0.528995,0.606753,0.00655519,0.146019,0.734835,0,0.0544649,0.593929,0.671577,0.994845,0.31726,0.0375463,0,0.821613,1,0.0263371,0,0.000159694,0.00231043
0.167924,0.0015229,0.0420836,0.957916,0.13943,0.302637,0.408775,0.0134953,0.0411741,0.735622,0,0.0447086,0.593969,0.671566,0.873525,0.313387,0.0155814,0,0.780984,1,0.0907508,0,0.000229538,0.00217278
0.181408,0.00502832,0.104877,0.895123,0.32084,0.576886,0.760483,0.010416,0.10087,0.739589,0.00120158,0.0675827,0.593951,0.671568,0.904963,0.312138,0.0206366,0,0.779902,1,0.0360829,0,0.000169176,0.00218939
0.17829,0.00240746,0.0614929,0.938507,0.131934,0.844431,0.872548,0.0274373,0.0561625,0.741872,0.00091986,0.0706881,0.594052,0.671581,0.837523,0.316324,0.00990813,0,0.780303,1,0.0627392,0,0.000421611,0.00219214
0.194514,0.000674819,0.0202558,0.979744,0.0734633,0.30293,0.341684,0.0233096,0.0237828,0.735202,0,0.0229538,0.594019,0.671476,0.96112,0.306038,0.0107288,0,0.807361,1,0.175043,0,0.000268161,0.00231488
0.15524,0.0154315,0.186232,0.813768,0.209895,0.600989,0.629566,0.00851861,0.128112,0.738519,0.00796889,0.107412,0.593939,0.671573,0.653786,0.315461,0.0317289,0,0.675056,1,0.0188064,0,0.000185018,0.00203768
0.178543,0.00784067,0.136621,0.863379,0.0869565,0.230184,0.379495,0.00417196,0.10006,0.733153,0.0110228,0.0173176,0.593935,0.671574,0.691835,0.314774,0.0409435,0,0.776639,1,0.0269685,0,0.000131363,0.00203958
0.157347,0.0106749,0.159567,0.840433,0.0584708,0.282206,0.430224,0.00363562,0.139375,0.731466,0.00534799,0.0646691,0.593907,0.67158,0.830985,0.315845,0.0504169,0,0.750293,1,0.0225797,0,0.000350032,0.00210936
0.156083,0.00231901,0.0596789,0.940321,0.065967,0.438543,0.547463,0.0134935,0.0594434,0.737022,0,0.0606768,0.594063,0.67163,0.912359,0.320178,0.0168332,0,0.709764,1,0.0646249,0,0.000256597,0.00198733
0.149172,0.0295243,0.226804,0.773196,0.053973,0.208655,0.213965,0.00232788,0.158591,0.717757,0.02046,0.0740743,0.593775,0.671555,0.667125,0.309558,0.113836,0,0.696784,1,0.0147321,0,0.000323551,0.00200127
0.18617,0.000352912,0.0109442,0.989056,0.0434783,0.522989,0.567829,0.0762997,0.0122522,0.738208,0,0.025337,0.594257,0.671511,0.807755,0.311371,0.00320796,0,0.812598,1,0.283931,0,0.000397096,0.00234219
0.171,0.00111072,0.0319255,0.968074,0.104948,0.73272,0.702819,0.0423702,0.0314569,0.739628,0,0.119596,0.594085,0.671649,0.856632,0.324382,0.00683053,0,0.813951,1,0.117349,0,0.000909365,0.00225565
0.157684,0.00347076,0.0812649,0.918735,0.0584708,0.181281,0.373568,0.00450329,0.0736941,0.734086,0,0.0421523,0.59398,0.671587,0.843866,0.315917,0.0306005,0,0.736307,1,0.0472494,0,0.00053135,0.00198829
0.174666,0.00222782,0.0578045,0.942195,0.0449775,0.158578,0.17045,0.00503022,0.0581493,0.731722,0.00216009,0.0148973,0.593906,0.671569,0.919952,0.31436,0.0520775,0,0.795545,1,0.0667254,0,0.000207452,0.00222537
0.168135,0.0204087,0.204976,0.795024,0.176912,0.50596,0.677255,0.00466276,0.194692,0.733686,0.00238443,0.0429945,0.593922,0.671558,0.909781,0.305324,0.0449265,0,0.772396,1,0.0167292,0,0.000166863,0.00213639
0.180903,0.0192396,0.201167,0.798833,0.121439,0.466665,0.679763,0.0045566,0.183804,0.734945,0.00383875,0.0285463,0.593937,0.671562,0.874336,0.310534,0.0422473,0,0.799526,1,0.0171213,0,0.000202364,0.00225137
0.155366,0.00428419,0.0942649,0.905735,0.158921,0.492481,0.710815,0.0118562,0.0758404,0.739719,0.00245203,0.0580651,0.593996,0.671553,0.751976,0.309361,0.016556,0,0.788026,1,0.0404346,0,0.000282037,0.00220664
0.163794,0.00424771,0.0937207,0.906279,0.151424,0.453838,0.494123,0.0127215,0.0652116,0.736677,0.00678114,0.0790473,0.593963,0.67152,0.648699,0.299957,0.0204824,0,0.735526,1,0.0406881,0,0.000265386,0.00209937
0.169146,0.0115358,0.165311,0.834689,0.112444,0.531502,0.604968,0.0065024,0.14787,0.735204,0.0034831,0.0197641,0.59395,0.671579,0.852107,0.316239,0.0381361,0,0.797387,1,0.0216685,0,0.000114711,0.00224241
0.179217,0.00395955,0.0892463,0.910754,0.106447,0.756564,0.81376,0.014713,0.0937649,0.740255,0.000183571,0.0460597,0.594061,0.671669,0.983242,0.330086,0.0179046,0,0.810959,1,0.0428347,0,0.000363214,0.00228561
0.170494,0.00861489,0.143635,0.856365,0.217391,0.737668,0.829012,0.00891197,0.150177,0.739496,5.24e+07,0.0468491,0.593953,0.67157,0.994776,0.313527,0.0282728,0,0.816364,1,0.0254866,0,0.000137145,0.00230438
0.194219,0.00437265,0.0955951,0.904405,0.13943,0.773462,0.809164,0.0141294,0.0997828,0.740111,0,0.0398031,0.594014,0.671572,0.979755,0.314601,0.0191764,0,0.816203,1,0.0398443,0,0.000145239,0.00231687
0.160929,0.0441833,0.246304,0.753696,0.275862,0.580172,0.757577,0.00416883,0.248371,0.728903,0.000607965,0.0518406,0.593909,0.671586,0.969756,0.33459,0.0513083,0,0.745142,1,0.0132435,0,0.000125234,0.00206255
0.179091,0.00241749,0.0617045,0.938295,0.095952,0.522963,0.54558,0.0144521,0.0661142,0.736727,0,0.053527,0.594023,0.671616,0.984269,0.320028,0.018806,0,0.813615,1,0.0625189,0,0.000506719,0.00228632
0.176267,0.00535569,0.1092,0.8908,0.0224888,0.0848797,0.108012,0.00485196,0.033268,0.732004,0.0740809,0.0128791,0.593922,0.671569,0.278678,0.314433,0.046209,0,0.784724,1,0.0345413,0,0.000470062,0.0020812
0.163246,0.000630135,0.018986,0.981014,0.137931,0.737878,0.758376,0.0719684,0.0184844,0.740458,0,0.0532907,0.594075,0.671606,0.789088,0.31967,0.00362496,0,0.84815,1,0.184781,0,0.000364602,0.00239726
0.169357,0.00727254,0.131088,0.868912,0.0734633,0.256339,0.306135,0.00494697,0.0942075,0.732009,0.0144856,0.0172693,0.593916,0.67157,0.677888,0.314219,0.0476421,0,0.808183,1,0.0282516,0,0.000139226,0.00235097
0.169567,0.0192524,0.201197,0.798803,0.325337,0.699898,0.858339,0.00624134,0.202164,0.739107,0.000731858,0.0283222,0.593936,0.671582,0.962867,0.32376,0.0368313,0,0.802353,1,0.0171165,0,6.89e+09,0.00226858
0.189204,0.0058308,0.115156,0.884844,0.0914543,0.552897,0.535068,0.010431,0.0965717,0.736101,0.00484342,0.0151057,0.593994,0.671561,0.790138,0.312905,0.0280863,0,0.806654,1,0.0326071,0,9.44e+09,0.00235101
0.176731,0.00708651,0.129183,0.870817,0.157421,0.558318,0.609916,0.00855017,0.118659,0.736509,0.00247812,0.0149083,0.593959,0.671572,0.869584,0.314534,0.0303194,0,0.802621,1,0.028715,0,6.37e+09,0.00230642
0.162656,0.00468908,0.10019,0.89981,0.145427,0.393186,0.579995,0.0148588,0.0484564,0.739239,0.00828495,0.0537082,0.593992,0.671574,0.448454,0.315034,0.0129155,0,0.76717,1,0.0379041,0,0.000125119,0.00213843
0.19877,0.0010022,0.0291139,0.970886,0.089955,0.595826,0.642442,0.0326492,0.0332605,0.738712,1.79e+09,0.0501981,0.59412,0.67172,0.983905,0.328388,0.00793412,0,0.827724,1,0.127641,0,0.000430052,0.00233806
0.182672,0.00470732,0.100432,0.899568,0.071964,0.434668,0.485073,0.0140183,0.0567245,0.737158,0.0102397,0.0108477,0.594045,0.671624,0.525643,0.320401,0.0181297,0,0.803327,1,0.0377981,0,9.88e+09,0.00234614
0.165101,0.00307863,0.0743719,0.925628,0.0404798,0.296848,0.555167,0.00939184,0.0579476,0.737548,0.00407263,0.0356718,0.594192,0.671693,0.720439,0.321474,0.0161765,0,0.779725,1,0.051763,0,0.000716484,0.00215228
0.194134,0.0070856,0.129183,0.870817,0.0929535,0.370553,0.387306,0.00787737,0.0857722,0.734189,0.00659728,0.0200996,0.59395,0.671587,0.625051,0.317193,0.0343811,0,0.820684,1,0.0287174,0,0.000126738,0.00244014
0.178796,0.00602231,0.117423,0.882577,0.0989505,0.389768,0.382179,0.00915111,0.0777649,0.734434,0.011781,0.0114314,0.593957,0.671568,0.621616,0.313831,0.0315754,0,0.823728,1,0.0319116,0,9.84e+09,0.0026449
0.155998,0.00475474,0.101128,0.898872,0.0449775,0.47903,0.706193,0.0123716,0.0707336,0.740197,0.00391764,0.0743473,0.594216,0.671351,0.654089,0.297363,0.0155298,0,0.713613,1,0.0375283,1,0.000944981,0.00204078
0.12844,0.0949744,0.271458,0.728542,0.133433,0.465066,0.451568,0.00407124,0.204228,0.705263,0.01366,0.0726291,0.593869,0.671543,0.720884,0.266153,0.0704821,0,0.65361,1,0.0116351,1,0.000478273,0.00189519
0.161729,0.0187363,0.199413,0.800587,0.112444,0.107132,0.178937,0.00139261,0.134467,0.723192,0.0412031,0.0122086,0.593854,0.671566,0.641411,0.311828,0.114763,0,0.767819,1,0.0173048,1,7.15e+09,0.00183662
0.148498,0.0296866,0.227106,0.772894,0.131934,0.448706,0.533158,0.00391211,0.204852,0.725762,0.0038163,0.0562692,0.593886,0.671565,0.864796,0.310304,0.0599742,0,0.741434,1,0.0147077,1,0.000148709,0.00206447
0.143947,0.0350651,0.235692,0.764308,0.128936,0.231765,0.352481,0.0026526,0.155312,0.72386,0.022073,0.0370463,0.593883,0.671566,0.628255,0.310399,0.0684143,0,0.778877,1,0.0140238,1,0.000163394,0.00215125
0.126838,0.50869,0.29259,0.70741,0.154423,0.384783,0.627396,0.00220893,0.302765,0.507149,0,0.157324,0.593855,0.671567,0.998102,0.255684,0.0754949,0,0.605902,1,0.010494,1,0.000227457,0.00202359
0.17534,0.00907176,0.147474,0.852526,0.16042,0.615321,0.741154,0.0102719,0.109029,0.740729,0.00619131,0.020121,0.593983,0.671578,0.699973,0.316567,0.0229069,0,0.794709,1,0.0247296,1,6.11e+09,0.00221946
0.153639,0.0262906,0.220334,0.779666,0.22039,0.632017,0.759857,0.0059618,0.191074,0.73816,0.00457832,0.0258457,0.593933,0.671568,0.830401,0.310433,0.0393065,0,0.759105,1,0.0152829,1,6.55e+09,0.00198652
0.174877,0.00448208,0.0971974,0.902803,0.0884558,0.474841,0.459619,0.0090787,0.0952707,0.734525,0.00182461,0.0411869,0.593967,0.671564,0.919886,0.31342,0.0322342,0,0.798835,1,0.0391449,1,0.000367955,0.00224192
0.12018,0.37862,0.305378,0.694622,0.157421,0.555111,0.885585,0.00318549,0.307686,0.782322,0,0.0360719,0.593897,0.671542,0.972029,0.569231,0.0544449,1,0.722761,1,0.00987921,1,8.64e+09,0.00188343
0.102398,0.103998,0.326934,0.673066,0.410795,0.806118,0.943633,0.00426168,0.336844,0.749179,0,0.104957,0.593904,0.671571,0.995158,0.322466,0.0559658,1,0.664814,1,0.00894979,1,4.21e+09,0.00201652
0.153133,0.0117701,0.166793,0.833207,0.05997,0.45848,0.441518,0.0146941,0.0570644,0.738659,0.026835,0.101608,0.594025,0.671514,0.31755,0.30449,0.0200397,0,0.677638,1,0.0214434,1,0.000177271,0.00203105
0.166112,0.018842,0.199776,0.800224,0.071964,0.318845,0.392238,0.00319391,0.177792,0.725652,0.00651829,0.0376076,0.59385,0.671563,0.85104,0.31211,0.0705005,0,0.747669,1,0.0172653,1,0.000170101,0.00201069
0.144916,0.0298498,0.227409,0.772591,0.224888,0.464899,0.505722,0.00768288,0.109976,0.739265,0.0218383,0.0554669,0.593931,0.671561,0.457003,0.300805,0.0338567,0,0.727566,1,0.0146833,0,8.5e+09,0.00201937
0.185074,0.00168705,0.0459534,0.954047,0.077961,0.287398,0.339336,0.010367,0.0508907,0.734319,0,0.0272158,0.593976,0.671579,0.997227,0.315316,0.0232145,0,0.787933,1,0.0834759,0,0.000203289,0.00217967
0.190763,0.00730264,0.13139,0.86861,0.326837,0.515188,0.6199,0.00979623,0.0958079,0.738287,0.00679075,0.035938,0.593943,0.671579,0.688044,0.318878,0.0240516,0,0.811383,1,0.0281786,0,6.6e+09,0.00230331
0.182209,0.00197248,0.0523324,0.947668,0.0689655,0.46359,0.526456,0.0155751,0.0544392,0.736804,0.000297204,0.00950954,0.594064,0.671401,0.945239,0.298772,0.0160205,0,0.800416,1,0.0735815,0,8.2e+09,0.00231024
0.173781,0.00349082,0.0815975,0.918403,0.0584708,0.266134,0.272768,0.00590822,0.0821803,0.732078,0.00155304,0.0406509,0.593919,0.671537,0.938564,0.311143,0.046543,0,0.747856,1,0.0470484,0,0.000115636,0.00202789
0.201804,0.00515963,0.10663,0.89337,0.203898,0.494816,0.632218,0.00831358,0.108236,0.736963,0,0.0202408,0.593954,0.671557,0.956251,0.308941,0.0266654,0,0.81698,1,0.0354407,0,7.04e+09,0.00240742
0.210105,0.0116826,0.166218,0.833782,0.368816,0.297214,0.625903,0.00493353,0.109173,0.739008,0.0103552,0.0148085,0.593934,0.671572,0.622059,0.314229,0.0271693,0,0.81052,1,0.0215269,0,2.35e+09,0.00239802
0.178711,0.00718318,0.130181,0.869819,0.05997,0.303525,0.444214,0.00911045,0.0610415,0.736979,0.0164075,0.0313479,0.59403,0.671609,0.437731,0.319113,0.0213159,0,0.772463,1,0.0284724,0,0.000210112,0.00210201
